Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
530,2009-12-04,32.672264099121094,32.87695689413404,32.19989413926735,32.27862246590964,3567645
531,2009-12-07,32.593536376953125,32.81397526851126,32.56204419145514,32.735246940408885,4545289
532,2009-12-08,32.971431732177734,33.14463448012005,32.499061766321915,32.6880084712787,4206166
533,2009-12-09,32.75099563598633,33.19187345414059,32.68801125998479,32.93994235706269,3096689
534,2009-12-10,33.223365783691406,33.44380469370773,32.75099577552382,32.75099577552382,3347394
535,2009-12-11,33.11314392089844,33.61700609681157,32.987179444741486,33.38082110228529,2530102
536,2009-12-14,33.0501708984375,33.30210205664185,32.92420425151369,33.06591699625839,1458861
537,2009-12-15,33.0501708984375,33.2233737031807,32.81398583805403,33.11315315407777,2359025
538,2009-12-16,32.924198150634766,33.1288931130896,32.60928479514383,32.90845419137452,3602393
539,2009-12-17,32.9556770324707,33.34931856787634,32.86120263684495,33.34931856787634,1264927
540,2009-12-18,32.924198150634766,33.144639207992725,32.62503089004695,32.924198150634766,1671508
541,2009-12-21,32.924198150634766,33.034418679313745,32.688013134016565,32.7667414728893,1309866
542,2009-12-22,33.538272857666016,33.821693955367635,32.76673361326493,32.955682435494246,3246132
543,2009-12-23,34.49876022338867,34.78218133287721,33.6327486674996,33.69573089898122,9531688
544,2009-12-24,34.262577056884766,35.03411423833719,34.02639207466611,34.48301594649366,3529789
545,2009-12-29,34.54600143432617,35.06560972552184,34.38854476468678,34.561747528418664,3582130
546,2009-12-30,34.27832794189453,34.797934121163884,34.18385350867023,34.48302076751146,1887030
547,2009-12-31,34.687705993652344,35.55371752646836,34.404284891714966,34.545995442683655,8785123
548,2010-01-04,35.39626693725586,35.63245194114115,34.671967967188515,34.70345801965423,4353415
549,2010-01-05,35.50647735595703,36.02608336238391,35.349020731507416,35.58520566818184,4374738
550,2010-01-06,35.758419036865234,36.026094096801366,35.58521627123434,35.77416513113037,5549959
551,2010-01-07,36.073326110839844,36.29376713400904,35.490737774922444,35.86863331577421,4535147
552,2010-01-08,36.16779708862305,36.466962121039224,35.91586391937927,36.246525403145895,3809958
553,2010-01-11,36.341758728027344,36.76875143857164,36.246873365666936,36.68967887328423,3041300
554,2010-01-12,35.819881439208984,36.53153454237361,35.67755124757219,36.12035890986302,2569224
555,2010-01-13,36.357574462890625,36.531532384068804,35.36125889033467,35.81987932294906,3322262
556,2010-01-14,37.116676330566406,37.48040931941298,36.38920606291149,36.53153841461578,6747297
557,2010-01-15,37.52784729003906,38.413462597186516,37.11667166562287,37.432961927469556,11273753
558,2010-01-18,37.19574737548828,37.95484321009949,37.03760223119588,37.559480349368485,4085821
559,2010-01-19,36.76875305175781,37.606921422585856,36.57897802874961,37.16411589554099,4992784
560,2010-01-20,36.974342346191406,37.30644972218268,36.658052058558724,36.76875451722248,3697700
561,2010-01-21,35.94639205932617,37.14829749720151,35.75661920990931,36.84782006524248,3555527
562,2010-01-22,36.15199661254883,36.35758878762135,34.71287712681767,34.79194972031856,4943166
563,2010-01-25,36.46828842163086,37.005983794581105,35.44034681064968,36.15199803518082,2912852
564,2010-01-27,35.835693359375,37.132482062120815,35.48777323584439,36.468271697191646,8252922
565,2010-01-28,36.02546691894531,37.306444995537504,34.254242819601,36.658047414064114,11600411
566,2010-01-29,35.645931243896484,35.96222159964597,35.12405301490232,35.70918888605013,3996285
567,2010-02-01,35.72500228881836,35.94640509927784,35.424526892838976,35.50359947835888,2078776
568,2010-02-02,35.962215423583984,36.531538395155195,35.582667490863464,35.86732790415863,3466800
569,2010-02-03,35.72500228881836,36.13618016251806,35.582672063878775,36.05710757699816,2006355
570,2010-02-04,35.42451477050781,36.13616779665798,35.32962727135837,35.582659887430076,2254939
571,2010-02-05,33.969581604003906,35.1082273965908,33.8430663581523,34.98171215073919,4391981
572,2010-02-08,34.317501068115234,34.45983125312546,33.77980806642077,34.317501068115234,1831316
573,2010-02-09,34.19099044799805,34.47565085650963,34.01703035613836,34.19099044799805,1113258
574,2010-02-10,33.93796157836914,34.36495223889918,33.858888995495306,34.31750954716731,1023345
575,2010-02-11,33.858890533447266,34.23843851948542,33.82726064086859,34.00122076008893,640478
576,2010-02-15,33.178855895996094,34.31750168655876,33.14722601209912,33.93795380469807,1575236
577,2010-02-16,33.763999938964844,34.00121767685037,33.14723210447766,33.2104918838986,1192982
578,2010-02-17,33.87469482421875,34.08028262636752,33.748177438682156,34.00121006477484,989784
579,2010-02-18,34.20680236816406,34.6179801715486,33.590036735577655,33.922141966964425,1713670
580,2010-02-19,33.89051055908203,34.20680083287719,33.684922739107456,34.20680083287719,1267093
581,2010-02-22,33.843074798583984,34.27006761354084,33.76400221396095,33.96959007598839,835164
582,2010-02-23,33.716548919677734,33.90632393316759,33.54258884814213,33.843066310331174,801182
583,2010-02-24,33.60586166381836,33.811449554103724,33.41608657664616,33.59004671572377,906081
584,2010-02-25,33.66911697387695,33.84307710087811,33.24212412987242,33.84307710087811,1650113
585,2010-02-26,34.017032623291016,34.44402326451628,33.52678220264187,33.84307251983732,1548385
586,2010-03-02,34.017032623291016,34.63379831282595,33.84307251983732,34.03284756814699,780476
587,2010-03-03,34.38077163696289,34.475659177696144,33.700746049192354,33.700746049192354,1578097
588,2010-03-04,34.412391662597656,34.633794430821865,34.254246521725975,34.475649289950184,1157814
589,2010-03-05,34.238433837890625,34.68123940355789,34.15936126223712,34.475651564851134,766252
590,2010-03-08,34.8077507019043,35.01333850452491,34.31750038990839,34.47564551345671,1998979
591,2010-03-09,34.412391662597656,34.918454826398595,34.317504149078495,34.79193957169355,1368556
592,2010-03-10,34.50728225708008,34.69705515608142,34.20680474661131,34.44402247909869,1572349
593,2010-03-11,33.77981948852539,34.855205855539,33.55841452033322,34.475657852180156,4256779
594,2010-03-12,33.62166976928711,33.96958999883066,33.38445201595681,33.54259718484368,7813231
595,2010-03-15,33.099788665771484,33.68492659730523,32.95745845525761,33.68492659730523,2420100
596,2010-03-16,33.19468688964844,33.28957444224282,32.751879025868554,32.9100242318653,1690093
597,2010-03-17,33.63747787475586,33.7956251564635,33.24211503293849,33.24211503293849,2067076
598,2010-03-18,33.55840301513672,33.811435645619746,32.309056949291154,33.384442947618346,2257266
599,2010-03-19,34.22262191772461,34.55472719381081,33.40026620027126,33.52678361948467,3363560
600,2010-03-22,34.017032623291016,34.50728304394017,33.73237005082652,33.84307251983732,2178427
601,2010-03-23,34.143550872802734,34.444026271372785,33.7798178342676,34.08029323283765,1381649
602,2010-03-25,33.66911697387695,34.301697693894766,33.526786740869206,34.301697693894766,3128139
603,2010-03-26,33.763999938964844,34.00121767685037,33.479337366513604,33.700740159543905,2059990
604,2010-03-29,33.763999938964844,34.04866036643509,33.55840994580878,33.98540273199514,1977720
605,2010-03-30,33.74817657470703,34.001209194321916,33.68491895604843,33.763991515616794,1369034
606,2010-03-31,33.89051055908203,34.03284289827441,33.3053726945687,33.84306787600504,1719363
607,2010-04-01,33.73237609863281,34.03285366982527,33.68493340053999,34.00122377444247,928358
608,2010-04-05,34.017032623291016,34.23843541633163,33.76399994053846,34.15936283703277,1444077
609,2010-04-06,33.90632629394531,34.159358947889366,33.811438780593704,34.159358947889366,2818200
610,2010-04-07,34.96589660644531,35.10822679182177,33.87469565858509,33.87469565858509,3932498
611,2010-04-08,35.15567398071289,35.70918199648319,34.206803096535246,35.42452158922223,4525961
612,2010-04-09,34.681243896484375,35.25056694394111,34.57054356321687,35.171494358043816,2218499
613,2010-04-12,34.30169677734375,34.95009242703295,34.190996441287346,34.50728679284488,854787
614,2010-04-13,34.08028030395508,34.53890070094368,33.969577867276975,34.001207747750826,1196945
615,2010-04-15,34.04866027832031,34.44402317377303,33.93795995458214,34.31750790522056,1834504
616,2010-04-16,34.12772750854492,34.22261501757798,33.87469701109764,33.93795463545946,3410045
617,2010-04-19,34.017032623291016,34.12773294732083,33.684927361239595,33.9695877887231,1997149
618,2010-04-20,34.143550872802734,34.4282134701174,33.70074310308476,34.00122064663599,2663183
619,2010-04-21,34.8077507019043,35.17148362807323,34.127725383658195,34.159355266360066,4408329
620,2010-04-22,34.36494827270508,35.31381915767813,34.03284517894918,34.697053511441815,3257926
621,2010-04-23,34.681243896484375,34.79194637473305,34.285880966997915,34.475656031143885,1225052
622,2010-04-26,34.91846466064453,35.218942228910194,34.697061830065635,34.79194937030841,1204934
623,2010-04-27,35.8040657043457,36.26268615390486,34.82356718200898,34.871009863177626,11718037
624,2010-04-28,36.341758728027344,38.112985048457745,34.19098666819407,35.58266295926038,8993805
625,2010-04-29,34.93427276611328,36.025473902734035,34.66542729055854,36.025473902734035,5294606
626,2010-04-30,34.8077507019043,35.26637113119833,34.728678140130135,35.26637113119833,1318467
627,2010-05-03,34.58635330200195,34.77612619259417,34.50728072800999,34.77612619259417,1557313
628,2010-05-04,34.001220703125,34.7761316201924,33.890518224266295,34.60217150126351,1045708
629,2010-05-05,33.92213821411133,34.064468398964955,33.59003301946581,33.84306565086147,1404451
630,2010-05-06,33.763999938964844,34.00121767685037,33.33700715277848,33.684927359669665,1322298
631,2010-05-07,33.52677917480469,33.763996891277905,33.22630168462064,33.36863403048921,5243780
632,2010-05-10,34.19099044799805,34.364948394876876,33.59003759839014,33.62166534101318,1121466
633,2010-05-11,33.763999938964844,34.444023262910974,33.66911241481443,34.444023262910974,838559
634,2010-05-12,33.795631408691406,34.04866195828089,33.55841151473436,34.032849157667364,1266616
635,2010-05-13,34.27006149291992,34.34913406342063,33.68492361322242,34.001213895225234,1612426
636,2010-05-14,33.60586166381836,34.285885127052794,33.36864387734383,33.92215204578441,1711958
637,2010-05-17,32.78348922729492,33.495142226687804,32.59371423613134,33.21048188492279,1851642
638,2010-05-18,32.894203186035156,33.19467857315245,32.60954059957054,33.19467857315245,1361316
639,2010-05-19,32.48301696777344,32.894194723565086,32.293241958952514,32.894194723565086,2450689
640,2010-05-20,32.92583465576172,33.08397984002121,32.02440839247145,32.34069876099042,2116627
641,2010-05-21,32.68861770629883,32.95746538433355,31.73974657673825,31.992779306950684,1432024
642,2010-05-24,32.49884033203125,32.91001604940636,32.293250328362596,32.767685828393354,3809046
643,2010-05-25,31.913698196411133,32.340690948759736,31.644850590120406,32.2616183757308,2621138
644,2010-05-26,32.64117431640625,32.89420704125893,32.38814159155357,32.54628677646382,1674436
645,2010-05-27,32.05602264404297,33.0523381723336,31.692289731400948,33.0523381723336,4522469
646,2010-05-28,32.593719482421875,32.862567072347304,32.056026447551716,32.056026447551716,1223573
647,2010-05-31,32.672786712646484,32.78348914805438,32.309053816272545,32.656973917571364,3962642
648,2010-06-01,32.9100227355957,33.21050032931348,32.530474687456156,33.21050032931348,2173677
649,2010-06-02,33.02070999145508,33.09978255436103,32.577904497173975,33.02070999145508,1067731
650,2010-06-03,33.40026092529297,33.51096338149858,33.020713017557775,33.1788581578625,855327
651,2010-06-04,33.44771194458008,33.57422722224589,33.14723440640677,33.526784529366495,730766
652,2010-06-07,33.03653335571289,33.19467852184398,32.26162247066677,33.02071841010356,1110289
653,2010-06-08,32.593719482421875,33.21048723048836,32.46720423126914,33.036527151417836,1369731
654,2010-06-09,32.40394973754883,32.84675530436145,32.309062217523014,32.59372263261957,2036943
655,2010-06-10,32.24580383300781,32.79931185109159,32.10347362878244,32.51464929765999,2079894
656,2010-06-11,32.071842193603516,32.57790750085298,32.00858456644252,32.41976236046012,1791437
657,2010-06-14,32.593719482421875,32.68860699327678,32.16672890104588,32.56209174212404,1700881
658,2010-06-15,32.672786712646484,32.73604647286833,32.41975625168044,32.60952909740497,1047592
659,2010-06-16,32.46720886230469,32.95745928416576,32.38813628281036,32.67279671099756,1289944
660,2010-06-17,32.53047561645508,32.68862081977797,32.340702659456575,32.46721796412224,662067
661,2010-06-18,32.53047561645508,32.862580972429456,32.230000159137916,32.451403014793634,1111519
662,2010-06-21,32.70442581176758,32.81512827838126,32.53046571208077,32.64116817869445,1131800
663,2010-06-22,32.451393127441406,32.81512827124949,32.29324797230249,32.73605569368003,1139377
664,2010-06-23,32.356502532958984,32.53046261608966,32.22998727885345,32.26161716487021,1355354
665,2010-06-24,32.0876579284668,32.51464853107594,31.945327727597082,32.29324575805852,2329371
666,2010-06-25,32.05602264404297,32.32487020206912,31.91369246713872,31.97695008520945,1672844
667,2010-06-28,32.6569938659668,32.81513907316312,32.07185574134775,32.07185574134775,2401306
668,2010-06-29,32.43557357788086,33.13141387768472,32.29324338745939,32.81512361231229,1542276
669,2010-06-30,32.92583465576172,33.05235209015811,32.13510873446428,32.26162616886068,2708253
670,2010-07-01,32.6569938659668,32.91002448149559,32.41977605517231,32.79932412344716,1450319
671,2010-07-02,32.751869201660156,32.97327413962858,32.60953898795259,32.76768414651232,1534161
672,2010-07-05,32.293243408203125,32.862566315235334,31.629035137482745,32.57790593420955,1409644
673,2010-07-06,32.27743911743164,32.40395655240082,32.198366524943914,32.293254064925456,765539
674,2010-07-07,32.48301696777344,33.14722520868559,32.435572143077934,32.5779044721839,4099698
675,2010-07-08,32.261619567871094,32.894200175477906,32.21417473531204,32.894200175477906,2147848
676,2010-07-09,32.24580383300781,32.48302155504371,32.15091631519728,32.419763924830306,2076435
677,2010-07-12,31.929513931274414,32.41976432519915,31.850441356285938,32.30906186222293,4188571
678,2010-07-13,31.94533348083496,32.08766370733783,31.708115721669785,31.8820736957393,3777184
679,2010-07-14,31.850435256958008,32.261612997154124,31.771362697111854,32.229983115223476,2928502
680,2010-07-15,31.866262435913086,32.1509229026887,31.803002647757356,32.10348020655319,3552196
681,2010-07-16,31.7397403717041,32.0876605758514,31.629040048552483,32.0876605758514,1309829
682,2010-07-19,31.644855499267578,32.07184831785667,31.344380104140253,31.344380104140253,3056097
683,2010-07-20,31.581600189208984,31.83463290981284,31.53415749252509,31.78719021312894,2241425
684,2010-07-21,31.597408294677734,31.739738498892134,31.502520776874515,31.739738498892134,1373142
685,2010-07-22,32.0876579284668,32.483020789205334,31.629037439006254,31.850440212023674,5819774
686,2010-07-23,31.94533348083496,32.38813910661748,31.818816055624822,32.38813910661748,1826820
687,2010-07-26,31.94533348083496,32.08766370733783,31.629043135281396,31.94533348083496,1879489
688,2010-07-27,31.992782592773438,32.198370500633935,31.676492183768595,31.676492183768595,2785906
689,2010-07-28,32.02440643310547,32.45139711749248,31.86626125852186,32.10347902039727,3199899
690,2010-07-29,31.7397403717041,32.245805733194544,31.54996746988091,31.692297682493546,2312762
691,2010-07-30,31.755556106567383,32.008588793608496,31.67648352592835,31.78718599681541,1285466
692,2010-08-02,31.80299949645996,32.071847134538345,31.72392691408174,31.94533186072562,778568
693,2010-08-03,31.597408294677734,31.882068703106537,31.534150664469205,31.882068703106537,1708893
694,2010-08-04,31.67648696899414,31.78718945191397,31.202051433591322,31.78718945191397,1886451
695,2010-08-05,31.249488830566406,31.8820694371783,31.15460131057844,31.486706558045864,1508701
696,2010-08-06,31.48670196533203,32.024397118507565,31.31274189489175,31.391814459184552,3922176
697,2010-08-09,32.30906677246094,32.388139359466635,31.81881630402936,31.866261143221504,3155186
698,2010-08-10,32.10346984863281,32.56209029490398,31.96113751618607,32.56209029490398,2033594
699,2010-08-11,31.67648696899414,32.13510755755395,31.629044273446365,31.94533463038158,1383082
700,2010-08-12,31.549968719482422,31.69229893773234,31.47089399269796,31.502523883411747,746648
701,2010-08-13,32.22998809814453,32.324875613626105,31.518334949503895,31.739737722307044,2838836
702,2010-08-16,33.30537796020508,34.00121838855253,32.38813687917403,32.38813687917403,10437835
703,2010-08-17,33.21048355102539,33.937951527007556,33.0839661689091,33.66910396686835,4272775
704,2010-08-18,32.87837600708008,33.605843930728916,32.467198298497664,33.41606894369694,2042150
705,2010-08-19,33.00490188598633,33.526782196247886,32.62535393442037,33.526782196247886,2150678
706,2010-08-20,32.64117431640625,33.242125161072686,32.577916671438416,33.05235222616919,1350531
707,2010-08-23,33.00490188598633,33.17886198940685,32.35650630686311,32.79931403784089,1558660
708,2010-08-24,32.593719482421875,33.1946722878491,32.43557434599062,33.1946722878491,1419761
709,2010-08-25,32.593719482421875,32.89419695762584,32.37231672041425,32.41976154833204,1708531
710,2010-08-26,33.35280990600586,33.59002755717998,32.57789934116645,32.86255966458331,6819779
711,2010-08-27,33.00490188598633,33.68492735481546,32.79931403784089,33.49515230654198,3318728
712,2010-08-30,34.396575927734375,34.633793633581355,33.210487398499495,33.33700265029227,12599675
713,2010-08-31,34.412391662597656,35.02915728300108,34.001213867335125,34.44401940378354,7251681
714,2010-09-01,34.22262191772461,34.69705741356744,33.93796147821134,34.412396974054175,4105554
715,2010-09-02,34.03284454345703,34.507279977084465,33.85888445546414,34.507279977084465,2077611
716,2010-09-03,34.15936279296875,34.50728299942734,34.09610515860746,34.285878061691335,2025354
717,2010-09-06,34.1751823425293,34.41240011208234,33.84307703615879,33.84307703615879,1657041
718,2010-09-07,34.06344223022461,34.63808353675853,33.919782444845694,34.63808353675853,2364772
719,2010-09-08,33.99958419799805,34.19113196844413,33.760150567449266,34.063432733140864,2119627
720,2010-09-09,33.36111068725586,34.159223175944405,33.24937407283199,34.127297810389386,4325702
721,2010-09-13,33.69630813598633,33.99959254111817,33.47283712564037,33.77611936575404,2223035
722,2010-09-14,33.53668975830078,33.951708636609695,33.37706727933723,33.55265243920082,2096762
723,2010-09-15,34.111328125,34.254987901350745,33.53668468956081,33.53668468956081,3700295
724,2010-09-16,33.72822952270508,34.44653050604101,33.61649294817899,34.12728562455837,1645185
725,2010-09-17,33.60053253173828,33.983625957604055,33.5207213111405,33.91977741412941,3999245
726,2010-09-20,33.72822952270508,33.91977731760182,33.64841830233441,33.7761153889203,1658444
727,2010-09-21,33.72822952270508,34.1592109787138,33.61649294817899,34.015549050032284,4168036
728,2010-09-22,33.792083740234375,34.09536816058356,33.61649859293176,33.76016054573644,2530696
729,2010-09-23,33.53668975830078,33.91978543982805,33.424955322037356,33.71227491816437,1296047
730,2010-09-24,33.69630813598633,33.77611936575404,33.345140024019294,33.5366856764509,2212027
731,2010-09-27,33.792083740234375,34.19114207411392,33.61649859293176,34.19114207411392,1731020
732,2010-09-28,34.127281188964844,34.207092398962274,33.712262463974675,33.83996169898114,3076594
733,2010-09-29,34.68596649169922,35.260607749882226,34.19113862425363,34.19113862425363,11684464
734,2010-09-30,33.99958419799805,35.05309260541623,33.88784763773489,34.73384776468452,5236368
735,2010-10-01,34.63807678222656,34.877510432840545,34.127284128242955,34.127284128242955,3875195
736,2010-10-04,35.021175384521484,35.2765717493935,34.43057359108672,34.87751560584914,4550532
737,2010-10-05,35.72351837158203,35.94699157280374,34.98925670477383,35.02117990136377,10282420
738,2010-10-06,35.67564010620117,36.28220478603379,35.42024365389627,35.91507387429597,5975746
739,2010-10-07,34.87751007080078,35.88313052693369,34.60615107024794,35.675622231229376,5825104
740,2010-10-08,34.957332611083984,35.340426139187244,34.68597352262582,34.957332611083984,2872678
741,2010-10-11,35.085025787353516,35.675629776996686,34.957328680682785,35.62774390324973,2923343
742,2010-10-12,34.94136428833008,35.16483529655882,34.54230814327228,35.11694942515914,1328063
743,2010-10-13,35.069061279296875,35.436192042931914,34.89347615385568,35.053098601526216,2785869
744,2010-10-14,34.143245697021484,35.3723392629755,33.839963515752416,35.24464002111323,6206210
745,2010-10-15,34.079410552978516,34.622126590400434,33.74420288824131,34.159221798629346,3825540
746,2010-10-18,34.079410552978516,34.701937836051265,33.77612608749048,34.60616390826655,2661071
747,2010-10-19,33.63246154785156,34.31883946291946,33.45687639911241,34.22306554860554,2506333
748,2010-10-20,33.28129577636719,33.91978569706347,33.121673296193116,33.776123732892046,1611212
749,2010-10-21,33.7122688293457,34.15921298873151,33.58457173524578,33.935739826529584,5077785
750,2010-10-22,34.127281188964844,34.733847683955894,33.7441878139807,34.143243863967854,7613777
751,2010-10-25,33.12166213989258,34.44652741307836,32.993962899754926,34.191133262838484,4373958
752,2010-10-26,32.62684631347656,33.329184860806414,32.49914701804108,33.20148773038959,3559839
753,2010-10-27,32.515098571777344,32.96204270529966,32.43528735132885,32.83434345357132,4326267
754,2010-10-28,31.908538818359375,32.786462371396375,31.66910512207656,32.786462371396375,12789477
755,2010-10-29,32.05219650268555,32.56298922062299,31.924499405710232,31.956422597445016,2557085
756,2010-11-01,32.13201141357422,32.46721903783952,32.02027481714634,32.179897289175685,3644082
757,2010-11-02,31.956424713134766,32.06816130414931,31.301972176517243,31.924501519286494,8722079
758,2010-11-03,32.06815719604492,32.11604306319201,31.621213054260952,31.9244974295857,5792586
759,2010-11-04,32.40336608886719,33.31321275706883,31.92449873770273,32.17989292630934,7578044
760,2010-11-08,31.39775276184082,31.7329604411162,30.743300086116253,31.04658239973924,23828591
761,2010-11-09,33.137630462646484,33.52072610835573,31.413708717027806,31.509482628455117,37552410
762,2010-11-10,32.562992095947266,33.600538136796196,32.451255502463916,33.20148196723892,23142609
763,2010-11-11,32.32355880737305,33.105708476699114,32.17989685248151,32.56299251216786,9305659
764,2010-11-12,31.78083038330078,32.547019289469425,31.605245290323538,32.19584910351493,8655373
765,2010-11-15,32.30759811401367,32.81838874997405,31.924504595788783,31.924504595788783,6781511
766,2010-11-16,31.972389221191406,32.48318200216031,31.892577984478663,32.48318200216031,5839719
767,2010-11-18,32.371437072753906,32.642796073740186,31.748910019628816,32.27566318034594,11698558
768,2010-11-19,32.531070709228516,32.96205229099127,32.020277883807374,32.08412861074893,13151040
769,2010-11-22,32.38740158081055,32.53106134503894,31.5094781532818,32.24374181658216,16159489
770,2010-11-23,31.429672241210938,32.05219943469358,30.966765351039832,31.63718058403239,29650997
771,2010-11-24,30.998680114746094,31.365810800404773,30.647509938450145,30.80713235221784,29495589
772,2010-11-25,30.823104858398438,31.046575875951373,29.78555883795716,30.32827478487664,297127250
773,2010-11-26,30.791179656982422,30.88695139753377,29.83344493132414,30.56770648898101,108003635
774,2010-11-29,29.961145401000977,30.647521165636878,29.689786332181193,30.56770992951557,47311917
775,2010-11-30,30.31231689453125,30.360202772074373,29.30669398095987,29.721712858067818,56380039
776,2010-12-01,30.918880462646484,31.04657757537568,30.136730775888864,30.20057933225346,49377032
777,2010-12-02,31.60525131225586,31.637176667977414,30.823101747258004,31.094460775837145,69791050
778,2010-12-03,31.860647201538086,32.0362323254276,31.046572292608882,31.605250854518612,70133580
779,2010-12-06,31.82872200012207,32.02026762451991,31.541400315998533,31.924495894829917,35990183
780,2010-12-07,31.58930015563965,31.76488316905891,31.317941046688443,31.58930015563965,22324627
781,2010-12-08,31.23811912536621,31.525438653716474,31.06253400692197,31.349855700290156,8690959
782,2010-12-09,30.519811630249023,31.365809522749913,30.328263875523277,31.22214978921433,19659317
783,2010-12-10,30.679443359375,30.791179944418772,30.200575992075628,30.455972354305583,12656908
784,2010-12-13,31.25408935546875,31.365823792376894,30.631562116922545,30.679447994880544,10228525
785,2010-12-14,30.982728958129883,31.44563369713655,30.886955041262006,31.28601122402954,12502825
786,2010-12-15,30.855022430419922,31.06253071613174,30.727323191889983,30.96675682848871,7532899
787,2010-12-16,30.679443359375,30.88695168586415,30.440009675725314,30.870991172302002,10117565
788,2010-12-20,30.599639892578125,30.998696133208206,30.487903279194235,30.567714527320252,12117884
789,2010-12-21,31.0146541595459,31.31793642388866,30.615597978826905,30.64752117427342,13693395
790,2010-12-22,31.270042419433594,31.381776821978086,31.014646097161094,31.09445731255764,11598882
791,2010-12-23,31.04657554626465,31.31793459935192,30.998689673375466,31.142349457061226,4611659
792,2010-12-24,31.206201553344727,31.28601279390301,30.807145350553302,30.807145350553302,4676656
793,2010-12-27,30.87099266052246,31.222160781126817,30.759256070092125,31.126386870046275,5508784
794,2010-12-28,30.69540023803711,30.95079655200975,30.615589025234264,30.807134636950465,6071879
795,2010-12-29,30.551742553710938,30.807136719934004,30.487891847137313,30.663476960179064,10314957
796,2010-12-30,30.83906364440918,31.142345856014085,30.216536543742706,30.55174411026095,31947999
797,2010-12-31,31.38178825378418,31.445636816356714,30.886958105064565,30.93484615075789,12208677
798,2011-01-03,31.38178825378418,31.52544806082702,31.238128446741342,31.429676299477507,5686478
799,2011-01-04,31.41370964050293,31.573332109234826,31.20619913214049,31.42967232037978,9878712
800,2011-01-05,31.31793785095215,31.55737157029381,31.190240733310638,31.4137117716925,6557909
801,2011-01-06,31.60525131225586,31.844687150131467,31.22215786868732,31.349857126555513,16916733
802,2011-01-07,31.23811912536621,31.892571567739502,31.014648140536234,31.605249874371317,15775814
803,2011-01-10,30.69540023803711,31.477549690501426,30.631551700798376,31.222153376528787,11747099
804,2011-01-11,30.66347312927246,31.286000120447724,30.39211632030765,30.902906753956607,8402847
805,2011-01-12,31.04657554626465,31.11042626347451,30.487896925805856,30.870992568992172,5356220
806,2011-01-13,30.886945724487305,31.110418851443107,30.791174001526475,31.03060763896395,5840003
807,2011-01-14,31.158306121826172,31.653136094575498,30.72732468894371,30.807135905031735,13619178
808,2011-01-17,31.206201553344727,31.28601279390301,30.53578843166621,30.807145350553302,10222664
809,2011-01-18,31.493511199951172,31.573322409798838,31.030606615838256,31.030606615838256,8525103
810,2011-01-19,31.25408935546875,31.605257512203778,31.09446687558416,31.2381266744766,8181638
811,2011-01-20,31.573331832885742,31.605255027341734,30.9667651580026,30.9667651580026,8113388
812,2011-01-21,31.55736541748047,31.605251286005007,31.254083198449695,31.365817613346287,7263505
813,2011-01-24,31.461591720581055,31.685062716849554,31.254083402264165,31.333894627004202,10580288
814,2011-01-25,31.41370964050293,31.74891725784357,31.301973046383285,31.605255303970228,5774233
815,2011-01-27,31.541412353515625,31.764883416441233,29.737679002379114,31.38178985642324,21308494
816,2011-01-28,30.823104858398438,31.541405949473166,30.392125502764543,31.445632037659554,12161301
817,2011-01-31,30.823104858398438,31.413708843733843,30.392125502764543,30.599633840845502,10372393
818,2011-02-01,30.53577995300293,31.158307023500985,30.48789192295363,30.966759233339495,5685819
819,2011-02-02,30.50384521484375,30.807127318443655,30.120751917400867,30.66346760252972,9759510
820,2011-02-03,31.493511199951172,31.589285084771895,30.34422891213778,30.487888656860047,8272335
821,2011-02-04,31.062543869018555,31.988355621562928,31.01465798742945,31.429676899603233,13585721
822,2011-02-07,31.222158432006836,31.44562943103558,30.807139625228853,31.078498658703936,10075695
823,2011-02-08,30.551742553710938,31.605248901925723,30.471931335511762,31.605248901925723,6969251
824,2011-02-09,30.615591049194336,31.03060981620905,30.248458147019914,30.966759109731516,15914271
825,2011-02-10,30.455976486206055,31.046578353656837,30.34423988600321,30.53578772491711,15041071
826,2011-02-11,30.937358856201172,31.29037711593951,30.728755079768593,30.969450238127557,16032113
827,2011-02-14,31.62735366821289,31.85200206796147,30.82503640023589,30.98549985383129,9448315
828,2011-02-15,31.69153594970703,31.85199938981049,31.386655848795403,31.611304229655303,6653191
829,2011-02-16,31.643396377563477,31.707581315458516,31.5150265017734,31.595258218248347,3070813
830,2011-02-17,31.643396377563477,31.755721651198247,31.53107110392871,31.643396377563477,2410838
831,2011-02-18,31.48293685913086,31.771770203783724,31.194103514477998,31.643400312032423,7982842
832,2011-02-21,31.755720138549805,31.771764739940846,31.14595781653078,31.14595781653078,9078739
833,2011-02-22,31.595260620117188,31.739677285465714,31.386656835569518,31.611305223492202,6311548
834,2011-02-23,31.964338302612305,32.172942169580104,31.611317713236414,31.611317713236414,28541975
835,2011-02-24,31.531084060668945,32.09270848320067,31.09783391952801,31.93224280788768,14267832
836,2011-02-25,31.835962295532227,32.044563946296066,30.95341316681176,31.627358468343168,31955636
837,2011-02-28,31.755720138549805,33.504771039104675,31.3545615752838,32.18897008102239,128195783
838,2011-03-01,31.932235717773438,32.12479274425399,31.450845327997083,31.93223571777344,22095525
